 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
127,2nd_8pc_H.tif,0.000977035,0.147694672,0.050239432,0.024761415,142.555438,0.562846891,0.055043627,1.387132458,1.984782827,136.5911403,0.028962194,2.028940239,0.492868139,0.876834382
128,2nd_8pc_H.tif,0.000005548,0.009803485,0.003034699,0.002327728,21.41262794,0.725415192,0.003821,0.676544541,2.009639895,45,0.002701855,1.303716828,0.767037733,0.808510638
129,2nd_8pc_H.tif,0.000145124,0.047728759,0.014792778,0.012491106,62.36043644,0.800553005,0.0162561,2.242539813,2.035037334,74.57783868,0.013509276,1.18426487,0.844405695,0.927238806
130,2nd_8pc_H.tif,0.000377849,0.084387866,0.030118649,0.015973241,150.2262657,0.666758042,0.030587101,0.970506387,2.024770284,147.9946168,0.016575741,1.885569061,0.530343874,0.911909796
131,2nd_8pc_H.tif,0.000160892,0.05924607,0.016237502,0.012616144,118.0363434,0.576005322,0.019483355,2.151217107,2.067459596,109.4400348,0.014372592,1.287041654,0.77697563,0.831698113
132,2nd_8pc_H.tif,0.000123516,0.049388275,0.019521045,0.008056225,120.2183936,0.636336212,0.020081165,1.682175045,2.159322673,113.8059435,0.00917382,2.423100855,0.412694337,0.882168926
133,2nd_8pc_H.tif,0.000602398,0.149693226,0.067675267,0.011333486,150.2199064,0.337822774,0.067451208,0.850544016,2.170670465,151.7925091,0.013571149,5.971266776,0.167468652,0.854421205
134,2nd_8pc_H.tif,0.000230389,0.063885581,0.020731743,0.014149316,130.8907045,0.709357732,0.023040346,1.883193072,2.209036809,140.7105931,0.015647669,1.465211671,0.682495246,0.903262736
135,2nd_8pc_H.tif,0.000000292,0.0015284,0.000609743,0.000609743,0,1,0.0007642,1.884273814,2.220924971,135,0.000540371,1,1,1
136,2nd_8pc_H.tif,0.000499613,0.170562504,0.077543699,0.008203473,89.57562576,0.21581264,0.078420853,1.181251092,2.332241406,92.36950806,0.00986565,9.452545344,0.105791611,0.819248264
137,2nd_8pc_I.tif,0.000103952,0.042958133,0.016742872,0.007905226,55.12572684,0.707869493,0.01784043,1.183952947,0.282614054,54.86580694,0.008699743,2.117949923,0.472154695,0.918709677
138,2nd_8pc_I.tif,0.000116508,0.046648017,0.018929467,0.007836619,53.53478415,0.672822509,0.019669803,1.170443671,0.303688524,52.81529355,0.008397571,2.415514436,0.413990488,0.914089347
139,2nd_8pc_I.tif,0.000207029,0.05395098,0.018866013,0.013972057,17.91840486,0.893802483,0.019483355,2.222005714,0.366371565,33.69006753,0.014049647,1.350267427,0.740594033,0.963970088
